,timestamp,day,x-axis,y-axis,z-axis0,2019-02-27 14:06:08,Wednesday,-0.94,-0.076,-0.184
0,2019-02-27 14:09:55,Wednesday,-0.944,-0.016,-0.204
0,2019-02-27 14:09:59,Wednesday,-0.944,-0.028,-0.196
0,2019-02-27 14:10:02,Wednesday,-0.944,-0.02,-0.2
0,2019-02-27 14:10:05,Wednesday,-0.948,-0.02,-0.192
0,2019-02-27 14:10:09,Wednesday,-0.944,-0.028,-0.2
0,2019-02-27 14:10:12,Wednesday,-0.944,-0.028,-0.2
0,2019-02-27 14:10:16,Wednesday,-0.944,-0.016,-0.196
0,2019-02-27 14:10:19,Wednesday,-0.948,-0.032,-0.204
0,2019-02-27 14:10:22,Wednesday,-0.948,-0.024,-0.188
0,2019-02-27 14:10:26,Wednesday,-0.944,-0.028,-0.196
0,2019-02-27 14:10:29,Wednesday,-0.944,-0.032,-0.192
0,2019-02-27 14:10:32,Wednesday,-0.944,-0.032,-0.192
0,2019-02-27 14:10:35,Wednesday,-0.94,-0.032,-0.2
0,2019-02-27 14:10:39,Wednesday,-0.948,-0.036,-0.192
0,2019-02-27 14:10:42,Wednesday,-0.948,-0.032,-0.196
0,2019-02-27 14:10:46,Wednesday,-0.94,-0.032,-0.192
0,2019-02-27 14:10:54,Wednesday,-0.944,-0.032,-0.188
0,2019-02-27 14:10:57,Wednesday,-0.944,-0.032,-0.192
0,2019-02-27 14:11:01,Wednesday,-0.944,-0.032,-0.192
0,2019-02-27 14:11:04,Wednesday,-0.94,-0.032,-0.192
0,2019-02-27 14:11:07,Wednesday,-0.944,-0.032,-0.196
0,2019-02-27 14:11:10,Wednesday,-0.944,-0.032,-0.196
0,2019-02-27 14:11:14,Wednesday,-0.948,-0.036,-0.196
0,2019-02-27 14:11:18,Wednesday,-0.948,-0.028,-0.2
0,2019-02-27 14:11:21,Wednesday,-0.944,-0.032,-0.192
0,2019-02-27 14:11:24,Wednesday,-0.948,-0.036,-0.192
0,2019-02-27 14:11:27,Wednesday,-0.948,-0.036,-0.196
0,2019-02-27 14:11:31,Wednesday,-0.948,-0.036,-0.196
0,2019-02-27 14:11:34,Wednesday,-0.948,-0.036,-0.196
0,2019-02-27 14:11:37,Wednesday,-0.944,-0.032,-0.188
0,2019-02-27 14:11:41,Wednesday,-0.944,-0.028,-0.196
0,2019-02-27 14:11:44,Wednesday,-0.948,-0.02,-0.192
0,2019-02-27 14:11:47,Wednesday,-0.952,-0.016,-0.2
0,2019-02-27 14:11:50,Wednesday,-0.952,-0.008,-0.192
0,2019-02-27 14:11:54,Wednesday,-0.94,-0.016,-0.196
0,2019-02-27 14:11:57,Wednesday,-0.944,-0.02,-0.196
0,2019-02-27 14:12:00,Wednesday,-0.944,-0.016,-0.2
0,2019-02-27 14:12:03,Wednesday,-0.94,-0.012,-0.188
0,2019-02-27 14:12:07,Wednesday,-0.94,-0.02,-0.196
0,2019-02-27 14:12:11,Wednesday,-0.94,-0.016,-0.184
0,2019-02-27 14:12:15,Wednesday,-0.944,-0.012,-0.192
0,2019-02-27 14:12:18,Wednesday,-0.94,-0.024,-0.192
0,2019-02-27 14:12:22,Wednesday,-0.944,-0.012,-0.188
0,2019-02-27 14:12:25,Wednesday,-0.944,-0.016,-0.188
0,2019-02-27 14:12:29,Wednesday,-0.944,-0.012,-0.192
0,2019-02-27 14:12:32,Wednesday,-0.94,-0.008,-0.204
0,2019-02-27 14:12:36,Wednesday,-0.944,-0.016,-0.188
0,2019-02-27 14:12:39,Wednesday,-0.948,-0.008,-0.196
0,2019-02-27 14:12:43,Wednesday,-0.944,-0.004,-0.192
0,2019-02-27 14:12:47,Wednesday,-0.944,-0.008,-0.196
0,2019-02-27 14:12:50,Wednesday,-0.96,0.0,-0.192
0,2019-02-27 14:12:54,Wednesday,-0.94,-0.012,-0.2
0,2019-02-27 14:12:57,Wednesday,-0.948,-0.008,-0.204
0,2019-02-27 14:13:01,Wednesday,-0.944,-0.008,-0.196
0,2019-02-27 14:13:05,Wednesday,-0.94,-0.008,-0.196
0,2019-02-27 14:13:09,Wednesday,-0.944,-0.008,-0.196
0,2019-02-27 14:13:12,Wednesday,-0.944,-0.004,-0.192
0,2019-02-27 14:13:16,Wednesday,-0.948,-0.008,-0.192
0,2019-02-27 14:13:20,Wednesday,-0.944,-0.008,-0.188
0,2019-02-27 14:13:23,Wednesday,-0.944,-0.004,-0.192
0,2019-02-27 14:13:27,Wednesday,-0.948,-0.016,-0.196
0,2019-02-27 14:13:30,Wednesday,-0.952,-0.004,-0.2
0,2019-02-27 14:13:34,Wednesday,-0.944,-0.008,-0.196
0,2019-02-27 14:13:38,Wednesday,-0.944,-0.012,-0.196
0,2019-02-27 14:13:41,Wednesday,-0.944,-0.008,-0.192
0,2019-02-27 14:13:45,Wednesday,-0.944,-0.016,-0.2
0,2019-02-27 14:13:48,Wednesday,-0.952,-0.004,-0.192
0,2019-02-27 14:13:52,Wednesday,-0.948,0.0,-0.192
0,2019-02-27 14:13:56,Wednesday,-0.944,-0.004,-0.184
0,2019-02-27 14:13:59,Wednesday,-0.948,-0.004,-0.188
0,2019-02-27 14:14:03,Wednesday,-0.944,-0.008,-0.192
0,2019-02-27 14:14:06,Wednesday,-0.94,-0.008,-0.196
0,2019-02-27 14:14:09,Wednesday,-0.94,-0.012,-0.196
0,2019-02-27 14:14:13,Wednesday,-0.948,-0.008,-0.196
0,2019-02-27 14:14:16,Wednesday,-0.948,-0.004,-0.196
0,2019-02-27 14:14:19,Wednesday,-0.948,-0.004,-0.196
0,2019-02-27 14:14:23,Wednesday,-0.944,-0.008,-0.2
0,2019-02-27 14:14:26,Wednesday,-0.94,-0.004,-0.188
0,2019-02-27 14:14:29,Wednesday,-0.94,-0.004,-0.192
0,2019-02-27 14:14:32,Wednesday,-0.944,-0.012,-0.196
0,2019-02-27 14:14:36,Wednesday,-0.944,-0.008,-0.188
0,2019-02-27 14:14:39,Wednesday,-0.948,0.0,-0.192
0,2019-02-27 14:14:42,Wednesday,-0.94,-0.016,-0.192
0,2019-02-27 14:14:46,Wednesday,-0.94,-0.004,-0.2
0,2019-02-27 14:14:49,Wednesday,-0.948,-0.008,-0.2
0,2019-02-27 14:14:52,Wednesday,-0.944,-0.008,-0.196
0,2019-02-27 14:14:55,Wednesday,-0.948,0.0,-0.188
0,2019-02-27 14:14:59,Wednesday,-0.948,-0.004,-0.192
0,2019-02-27 14:15:02,Wednesday,-0.944,0.0,-0.188
0,2019-02-27 14:15:05,Wednesday,-0.94,-0.004,-0.196
0,2019-02-27 14:15:09,Wednesday,-0.948,-0.008,-0.196
0,2019-02-27 14:15:12,Wednesday,-0.944,-0.004,-0.196
0,2019-02-27 14:15:15,Wednesday,-0.94,-0.008,-0.196
0,2019-02-27 14:15:19,Wednesday,-0.94,-0.004,-0.196
0,2019-02-27 14:15:22,Wednesday,-0.948,-0.004,-0.196
0,2019-02-27 14:15:25,Wednesday,-0.94,-0.008,-0.188
0,2019-02-27 14:15:29,Wednesday,-0.948,-0.004,-0.204
0,2019-02-27 14:15:32,Wednesday,-0.948,0.0,-0.192
0,2019-02-27 14:15:35,Wednesday,-0.948,-0.004,-0.196
0,2019-02-27 14:15:38,Wednesday,-0.94,0.0,-0.2
0,2019-02-27 14:15:42,Wednesday,-0.948,-0.008,-0.192
0,2019-02-27 14:15:45,Wednesday,-0.94,0.0,-0.184
0,2019-02-27 14:15:48,Wednesday,-0.944,0.0,-0.192
0,2019-02-27 14:15:52,Wednesday,-0.948,-0.004,-0.192
0,2019-02-27 14:15:55,Wednesday,-0.948,-0.004,-0.196
0,2019-02-27 14:15:58,Wednesday,-0.944,-0.004,-0.196
0,2019-02-27 14:16:01,Wednesday,-0.948,0.0,-0.196
0,2019-02-27 14:16:05,Wednesday,-0.948,-0.004,-0.2
0,2019-02-27 14:16:08,Wednesday,-0.94,-0.004,-0.2
0,2019-02-27 14:16:11,Wednesday,-0.948,0.0,-0.18
0,2019-02-27 14:16:15,Wednesday,-0.944,-0.004,-0.196
0,2019-02-27 14:16:18,Wednesday,-0.944,-0.008,-0.188
0,2019-02-27 14:16:22,Wednesday,-0.948,-0.004,-0.192
0,2019-02-27 14:16:25,Wednesday,-0.944,-0.008,-0.196
0,2019-02-27 14:16:28,Wednesday,-0.944,0.0,-0.184
0,2019-02-27 14:16:32,Wednesday,-0.94,-0.004,-0.192
0,2019-02-27 14:16:35,Wednesday,-0.944,0.0,-0.192
0,2019-02-27 14:16:38,Wednesday,-0.944,-0.012,-0.196
0,2019-02-27 14:16:41,Wednesday,-0.948,-0.012,-0.192
0,2019-02-27 14:16:45,Wednesday,-0.94,-0.004,-0.196
0,2019-02-27 14:16:48,Wednesday,-0.948,-0.004,-0.2
0,2019-02-27 14:16:51,Wednesday,-0.944,-0.012,-0.188
0,2019-02-27 14:16:55,Wednesday,-0.944,-0.012,-0.2
0,2019-02-27 14:16:58,Wednesday,-0.952,-0.004,-0.188
0,2019-02-27 14:17:01,Wednesday,-0.944,-0.008,-0.188
0,2019-02-27 14:17:04,Wednesday,-0.94,0.0,-0.196
0,2019-02-27 14:17:08,Wednesday,-0.948,-0.008,-0.196
0,2019-02-27 14:17:11,Wednesday,-0.94,-0.008,-0.184
0,2019-02-27 14:17:15,Wednesday,-0.948,-0.004,-0.188
0,2019-02-27 14:17:18,Wednesday,-0.948,-0.004,-0.188
0,2019-02-27 14:17:21,Wednesday,-0.944,-0.004,-0.204
0,2019-02-27 14:17:24,Wednesday,-0.948,-0.004,-0.188
0,2019-02-27 14:17:28,Wednesday,-0.936,-0.012,-0.2
0,2019-02-27 14:17:31,Wednesday,-0.94,-0.008,-0.192
0,2019-02-27 14:17:34,Wednesday,-0.944,-0.008,-0.188
0,2019-02-27 14:17:38,Wednesday,-0.94,0.0,-0.196
0,2019-02-27 14:17:41,Wednesday,-0.948,-0.004,-0.196
0,2019-02-27 14:17:44,Wednesday,-0.94,-0.016,-0.2
0,2019-02-27 14:17:47,Wednesday,-0.948,-0.004,-0.196
0,2019-02-27 14:17:51,Wednesday,-0.944,-0.008,-0.2
0,2019-02-27 14:17:54,Wednesday,-0.944,-0.004,-0.192
0,2019-02-27 14:17:57,Wednesday,-0.944,-0.004,-0.192
0,2019-02-27 14:18:01,Wednesday,-0.944,-0.004,-0.2
0,2019-02-27 14:18:04,Wednesday,-0.952,-0.004,-0.192
0,2019-02-27 14:18:07,Wednesday,-0.944,-0.008,-0.196
0,2019-02-27 14:18:11,Wednesday,-0.948,-0.004,-0.196
0,2019-02-27 14:18:15,Wednesday,-0.944,-0.004,-0.196
0,2019-02-27 14:18:19,Wednesday,-0.944,-0.004,-0.192
0,2019-02-27 14:18:22,Wednesday,-0.94,-0.008,-0.2
0,2019-02-27 14:18:25,Wednesday,-0.948,-0.004,-0.192
0,2019-02-27 14:18:29,Wednesday,-0.948,-0.004,-0.204
0,2019-02-27 14:18:32,Wednesday,-0.944,-0.008,-0.204
0,2019-02-27 14:18:35,Wednesday,-0.944,0.0,-0.196
0,2019-02-27 14:18:39,Wednesday,-0.944,0.0,-0.196
0,2019-02-27 14:18:42,Wednesday,-0.944,-0.004,-0.196
0,2019-02-27 14:18:46,Wednesday,-0.944,-0.004,-0.196
0,2019-02-27 14:18:49,Wednesday,-0.944,0.0,-0.196
0,2019-02-27 14:18:53,Wednesday,-0.944,-0.012,-0.192
0,2019-02-27 14:18:56,Wednesday,-0.944,-0.004,-0.192
0,2019-02-27 14:19:00,Wednesday,-0.944,0.0,-0.196
0,2019-02-27 14:19:03,Wednesday,-0.94,-0.004,-0.196
0,2019-02-27 14:19:06,Wednesday,-0.948,-0.012,-0.196
0,2019-02-27 14:19:10,Wednesday,-0.948,-0.008,-0.196
0,2019-02-27 14:19:14,Wednesday,-0.936,-0.004,-0.188
0,2019-02-27 14:19:18,Wednesday,-0.952,-0.004,-0.2
0,2019-02-27 14:19:22,Wednesday,-0.94,0.0,-0.196
0,2019-02-27 14:19:25,Wednesday,-0.944,-0.004,-0.196
0,2019-02-27 14:19:28,Wednesday,-0.948,-0.008,-0.196
0,2019-02-27 14:19:32,Wednesday,-0.944,-0.004,-0.196
0,2019-02-27 14:19:35,Wednesday,-0.94,0.0,-0.2
0,2019-02-27 14:19:38,Wednesday,-0.94,-0.004,-0.192
0,2019-02-27 14:19:42,Wednesday,-0.948,-0.004,-0.188
0,2019-02-27 14:19:45,Wednesday,-0.948,0.0,-0.192
0,2019-02-27 14:19:48,Wednesday,-0.948,-0.004,-0.192
0,2019-02-27 14:19:52,Wednesday,-0.948,-0.008,-0.196
0,2019-02-27 14:19:55,Wednesday,-0.944,-0.004,-0.192
0,2019-02-27 14:19:58,Wednesday,-0.944,-0.004,-0.2
0,2019-02-27 14:20:02,Wednesday,-0.944,0.0,-0.192
0,2019-02-27 14:20:05,Wednesday,-0.944,-0.004,-0.192
0,2019-02-27 14:20:08,Wednesday,-0.944,-0.004,-0.192
0,2019-02-27 14:20:12,Wednesday,-0.948,-0.004,-0.192
0,2019-02-27 14:20:15,Wednesday,-0.944,0.0,-0.192
0,2019-02-27 14:20:19,Wednesday,-0.948,-0.004,-0.196
0,2019-02-27 14:20:23,Wednesday,-0.94,-0.004,-0.196
0,2019-02-27 14:20:26,Wednesday,-0.952,0.0,-0.188
0,2019-02-27 14:20:30,Wednesday,-0.948,-0.004,-0.196
0,2019-02-27 14:20:33,Wednesday,-0.94,-0.004,-0.2
0,2019-02-27 14:20:36,Wednesday,-0.948,-0.004,-0.2
0,2019-02-27 14:20:40,Wednesday,-0.948,0.0,-0.2
0,2019-02-27 14:20:43,Wednesday,-0.94,-0.012,-0.2
0,2019-02-27 14:20:47,Wednesday,-0.948,-0.004,-0.196
0,2019-02-27 14:20:51,Wednesday,-0.944,-0.004,-0.192
0,2019-02-27 14:20:54,Wednesday,-0.948,-0.004,-0.192
0,2019-02-27 14:20:58,Wednesday,-0.948,-0.008,-0.192
0,2019-02-27 14:21:01,Wednesday,-0.944,-0.008,-0.192
0,2019-02-27 14:21:04,Wednesday,-0.948,-0.004,-0.204
0,2019-02-27 14:21:08,Wednesday,-0.944,-0.008,-0.2
0,2019-02-27 14:21:12,Wednesday,-0.944,0.0,-0.192
0,2019-02-27 14:21:15,Wednesday,-0.948,-0.004,-0.2
0,2019-02-27 14:21:19,Wednesday,-0.944,-0.004,-0.196
0,2019-02-27 14:21:22,Wednesday,-0.948,-0.004,-0.196
0,2019-02-27 14:21:26,Wednesday,-0.944,-0.008,-0.188
0,2019-02-27 14:21:29,Wednesday,-0.944,-0.008,-0.192
0,2019-02-27 14:21:32,Wednesday,-0.948,-0.004,-0.192
0,2019-02-27 14:21:36,Wednesday,-0.944,-0.004,-0.192
0,2019-02-27 14:21:39,Wednesday,-0.948,-0.008,-0.188
0,2019-02-27 14:21:42,Wednesday,-0.944,-0.004,-0.192
0,2019-02-27 14:21:46,Wednesday,-0.948,0.0,-0.192
0,2019-02-27 14:21:49,Wednesday,-0.948,-0.004,-0.196
0,2019-02-27 14:21:53,Wednesday,-0.936,-0.008,-0.196
0,2019-02-27 14:21:57,Wednesday,-0.944,-0.008,-0.188
0,2019-02-27 14:22:00,Wednesday,-0.936,-0.004,-0.192
0,2019-02-27 14:22:04,Wednesday,-0.944,-0.004,-0.196
0,2019-02-27 14:22:07,Wednesday,-0.944,-0.004,-0.192
0,2019-02-27 14:22:11,Wednesday,-0.944,-0.004,-0.2
0,2019-02-27 14:22:15,Wednesday,-0.944,-0.004,-0.196
0,2019-02-27 14:22:18,Wednesday,-0.944,0.0,-0.204
0,2019-02-27 14:22:21,Wednesday,-0.94,-0.004,-0.196
0,2019-02-27 14:22:25,Wednesday,-0.952,-0.004,-0.2
0,2019-02-27 14:22:29,Wednesday,-0.94,0.0,-0.188
0,2019-02-27 14:22:32,Wednesday,-0.944,0.0,-0.196
0,2019-02-27 14:22:36,Wednesday,-0.944,-0.008,-0.192
0,2019-02-27 14:22:39,Wednesday,-0.948,-0.012,-0.192
0,2019-02-27 14:22:42,Wednesday,-0.948,0.0,-0.196
0,2019-02-27 14:22:45,Wednesday,-0.944,-0.004,-0.196
0,2019-02-27 14:22:49,Wednesday,-0.948,-0.004,-0.188
0,2019-02-27 14:22:52,Wednesday,-0.948,-0.004,-0.196
0,2019-02-27 14:22:56,Wednesday,-0.94,-0.004,-0.204
0,2019-02-27 14:22:59,Wednesday,-0.944,0.0,-0.192
0,2019-02-27 14:23:02,Wednesday,-0.944,0.0,-0.192
0,2019-02-27 14:23:06,Wednesday,-0.948,0.0,-0.196
0,2019-02-27 14:23:09,Wednesday,-0.952,-0.004,-0.188
0,2019-02-27 14:23:13,Wednesday,-0.944,-0.004,-0.204
0,2019-02-27 14:23:16,Wednesday,-0.944,-0.008,-0.2
0,2019-02-27 14:23:20,Wednesday,-0.944,-0.004,-0.196
0,2019-02-27 14:23:23,Wednesday,-0.944,0.0,-0.196
0,2019-02-27 14:23:26,Wednesday,-0.94,-0.004,-0.204
0,2019-02-27 14:23:30,Wednesday,-0.952,-0.004,-0.2
0,2019-02-27 14:23:33,Wednesday,-0.94,-0.004,-0.196
0,2019-02-27 14:23:37,Wednesday,-0.944,-0.008,-0.192
0,2019-02-27 14:23:40,Wednesday,-0.948,-0.004,-0.196
0,2019-02-27 14:23:43,Wednesday,-0.94,-0.004,-0.2
0,2019-02-27 14:23:47,Wednesday,-0.948,0.0,-0.192
0,2019-02-27 14:23:50,Wednesday,-0.944,-0.004,-0.192
0,2019-02-27 14:23:53,Wednesday,-0.944,-0.004,-0.2
0,2019-02-27 14:23:57,Wednesday,-0.94,-0.008,-0.192
0,2019-02-27 14:24:00,Wednesday,-0.944,-0.004,-0.192
0,2019-02-27 14:24:03,Wednesday,-0.94,0.0,-0.184
0,2019-02-27 14:24:07,Wednesday,-0.94,-0.004,-0.196
0,2019-02-27 14:24:10,Wednesday,-0.944,-0.008,-0.2
0,2019-02-27 14:24:14,Wednesday,-0.944,-0.004,-0.188
0,2019-02-27 14:24:17,Wednesday,-0.936,-0.004,-0.196
0,2019-02-27 14:24:20,Wednesday,-0.944,-0.004,-0.192
0,2019-02-27 14:24:24,Wednesday,-0.952,-0.004,-0.196
0,2019-02-27 14:24:27,Wednesday,-0.952,0.0,-0.196
0,2019-02-27 14:24:30,Wednesday,-0.948,0.0,-0.188
0,2019-02-27 14:24:33,Wednesday,-0.94,0.0,-0.196
0,2019-02-27 14:24:37,Wednesday,-0.948,0.0,-0.196
0,2019-02-27 14:24:40,Wednesday,-0.94,0.0,-0.196
0,2019-02-27 14:24:43,Wednesday,-0.94,-0.004,-0.192
0,2019-02-27 14:24:47,Wednesday,-0.94,-0.004,-0.192
0,2019-02-27 14:24:50,Wednesday,-0.952,-0.008,-0.192
0,2019-02-27 14:24:53,Wednesday,-0.944,-0.008,-0.196
0,2019-02-27 14:24:56,Wednesday,-0.94,-0.004,-0.188
0,2019-02-27 14:25:00,Wednesday,-0.944,-0.004,-0.192
0,2019-02-27 14:25:03,Wednesday,-0.948,-0.004,-0.196
0,2019-02-27 14:25:07,Wednesday,-0.94,-0.004,-0.196
0,2019-02-27 14:25:10,Wednesday,-0.948,0.0,-0.192
0,2019-02-27 14:25:14,Wednesday,-0.944,-0.004,-0.204
0,2019-02-27 14:25:17,Wednesday,-0.944,-0.004,-0.188
0,2019-02-27 14:25:20,Wednesday,-0.944,-0.004,-0.196
0,2019-02-27 14:25:24,Wednesday,-0.948,-0.008,-0.2
0,2019-02-27 14:25:27,Wednesday,-0.944,-0.004,-0.196
0,2019-02-27 14:25:30,Wednesday,-0.944,0.0,-0.196
0,2019-02-27 14:25:33,Wednesday,-0.944,-0.004,-0.188
0,2019-02-27 14:25:37,Wednesday,-0.944,-0.008,-0.196
0,2019-02-27 14:25:40,Wednesday,-0.948,-0.004,-0.2
0,2019-02-27 14:25:43,Wednesday,-0.952,-0.004,-0.196
0,2019-02-27 14:25:46,Wednesday,-0.952,-0.004,-0.192
0,2019-02-27 14:25:50,Wednesday,-0.944,0.0,-0.208
0,2019-02-27 16:26:27,Wednesday,-0.944,-0.004,-0.16
0,2019-02-27 16:26:31,Wednesday,-0.948,-0.004,-0.172
0,2019-02-27 16:26:35,Wednesday,-0.944,-0.004,-0.168
0,2019-02-27 16:26:38,Wednesday,-0.948,0.0,-0.156
0,2019-02-27 16:26:49,Wednesday,-0.948,0.0,-0.172
0,2019-02-27 16:26:52,Wednesday,-0.94,0.0,-0.156
0,2019-02-27 16:26:56,Wednesday,-0.948,-0.004,-0.164
0,2019-02-27 16:26:59,Wednesday,-0.944,0.0,-0.164
0,2019-02-27 16:27:03,Wednesday,-0.944,0.0,-0.164
0,2019-02-27 16:27:06,Wednesday,-0.948,-0.004,-0.164
0,2019-02-27 16:27:10,Wednesday,-0.948,0.0,-0.168
0,2019-02-27 16:27:13,Wednesday,-0.94,0.004,-0.164
0,2019-02-27 16:27:17,Wednesday,-0.94,-0.012,-0.168
0,2019-02-27 16:27:20,Wednesday,-0.952,0.0,-0.16
0,2019-02-27 16:35:06,Wednesday,0.0,0.0,0.0
0,2019-02-27 16:35:10,Wednesday,-0.952,0.004,-0.176
0,2019-02-27 16:35:13,Wednesday,-0.952,0.0,-0.184
0,2019-02-27 16:35:17,Wednesday,-0.948,0.0,-0.184
0,2019-02-27 16:35:20,Wednesday,-0.944,0.0,-0.184
0,2019-02-27 16:35:24,Wednesday,-0.944,-0.004,-0.18
0,2019-02-27 16:35:27,Wednesday,-0.944,-0.004,-0.172
0,2019-02-27 16:35:31,Wednesday,-0.948,0.0,-0.184
0,2019-02-27 16:35:34,Wednesday,-0.944,0.0,-0.184
0,2019-02-27 16:35:37,Wednesday,-0.948,0.004,-0.176
0,2019-02-27 16:35:41,Wednesday,-0.948,0.0,-0.176
0,2019-02-27 16:35:44,Wednesday,-0.944,0.0,-0.18
0,2019-02-27 16:35:48,Wednesday,-0.948,0.0,-0.176
0,2019-02-27 16:40:25,Wednesday,-0.948,0.0,-0.176
0,2019-02-27 16:40:29,Wednesday,-0.94,0.0,-0.188
0,2019-02-27 16:40:32,Wednesday,-0.94,0.0,-0.18
0,2019-02-27 16:40:35,Wednesday,-0.948,0.0,-0.176
0,2019-02-27 16:40:39,Wednesday,-0.948,0.004,-0.172
0,2019-02-27 16:40:42,Wednesday,-0.948,-0.004,-0.188
0,2019-02-27 16:40:46,Wednesday,-0.94,0.0,-0.184
0,2019-02-27 16:40:49,Wednesday,-0.932,-0.004,-0.188
0,2019-02-27 16:40:53,Wednesday,-1.744,1.728,1.012
0,2019-02-27 16:40:56,Wednesday,-0.816,0.36,0.716
0,2019-02-27 16:40:59,Wednesday,-0.66,-0.572,0.324
0,2019-02-27 16:41:03,Wednesday,-1.024,0.396,0.444
0,2019-02-27 16:41:06,Wednesday,-0.14,1.668,1.072
0,2019-02-27 16:41:10,Wednesday,-0.328,0.744,1.888
0,2019-02-27 16:41:13,Wednesday,0.696,-2.048,0.824
